date,Energy_Consumption,Air_Temperature,Humidity,SolarRadiation,Cool_Temperature,Heat_Temperature,Interior_Temperature,Exterior_Temperature,Total_Occupants,Wifi_Users
05/01/2020,2788.942459,9.249375,71.0325,116.9025,79.18463289,69.3066695,22.80510534,70.04138519,8,0
06/01/2020,4377.542223,9.854427083,63.62416667,118.3,76.36555975,72.71585222,22.32433974,69.2361059,1,0
07/01/2020,4681.495195,10.11817708,55.81489583,114.5230208,76.51664023,72.78619409,22.55637186,69.49142803,11,0
08/01/2020,4626.287882,9.27359375,84.79385417,79.72697917,76.59102376,72.86771935,22.78091384,69.78513478,7,0
09/01/2020,4381.609135,8.633072917,84.02291667,63.8590625,76.37617664,72.91482772,23.31342318,70.72262449,12,0
10/01/2020,4360.055002,8.549166667,77.18927083,120.6155208,76.2772042,72.66847064,23.46270139,70.99874211,22,0
11/01/2020,2550.355477,8.75609375,80.31677083,119.390625,82.60798112,64.52008867,23.1928954,70.62541609,23,0
12/01/2020,2997.163588,7.597760417,70.9775,98.20302083,79.45469983,69.10117255,22.79873524,70.02944782,19,0
13/01/2020,4010.517244,8.13609375,83.11333333,93.94895833,76.71115317,72.71640804,23.20633232,70.68546296,2,0
14/01/2020,3598.959611,8.561197917,79.38864583,114.9376042,76.61264884,72.63607456,23.48281313,70.86714019,5,0
15/01/2020,4581.824682,6.856354167,77.18354167,99.72427083,76.7808273,72.70991453,23.4339171,70.66293601,7,0
16/01/2020,3413.472506,7.159270833,77.70947917,22.58802083,76.60815118,72.68387298,23.36960069,70.6772726,10,0
17/01/2020,4545.34893,6.68109375,83.84270833,115.7797917,76.43705065,72.61857448,23.44756684,70.48845505,13,0
18/01/2020,2726.413379,7.8584375,66.4571875,117.8708333,82.64373864,64.63572031,23.04963194,69.90297998,29,0
19/01/2020,1957.970095,9.439270833,53.20046875,68.50697917,79.22022467,69.09631089,22.62061936,69.56184504,3,0
20/01/2020,3694.485308,9.436614583,64.22604167,56.91364583,76.6175392,72.62141811,23.1360625,70.22413126,1,0
21/01/2020,3562.35479,10.18690104,76.02229167,30.9034375,76.60199418,72.63899419,23.37787109,70.71169599,2,0
22/01/2020,4505.543124,10.92083333,88.1265625,109.4025521,76.6859123,72.59676893,23.63619184,71.05985703,20,0
23/01/2020,4693.240697,11.53239583,72.886875,83.8346875,76.58525064,72.67150309,23.93898922,71.37926743,15,0
24/01/2020,4239.767079,12.19682292,78.11020833,111.6627083,76.58030935,72.64662733,23.8931428,71.36453715,15,0
25/01/2020,3396.249007,12.80859375,85.71041667,76.22791667,82.4708323,64.58668254,23.73632161,71.04704793,13,0
26/01/2020,2799.357241,12.42669271,87.88395833,114.2197917,79.23658603,69.05143884,23.55587153,70.99091231,3,0
27/01/2020,4510.973669,10.41239583,76.64177083,83.54302083,76.54350151,72.66847191,23.68179253,71.06307847,2,0
28/01/2020,4609.773658,10.39432292,88.37510417,48.86739583,76.46342119,72.53686654,23.85910069,71.22872413,19,0
29/01/2020,4745.311345,10.58322917,78.27729167,126.1738542,76.61219151,72.79015048,23.85068663,71.12000802,29,0
30/01/2020,4593.506047,12.24739583,75.3521875,99.46552083,76.58991007,72.59190039,23.92550608,71.45319155,17,0
31/01/2020,4673.273778,13.96015625,75.12854167,133.4528125,76.59433113,72.68806796,24.06832248,71.68804466,17,0
01/02/2020,3540.430764,14.81744792,65.72583333,147.55625,82.42871738,64.55940624,23.82085026,71.32487064,18,0
02/02/2020,2590.867225,11.488125,67.75197917,142.3632292,79.00931399,69.03326128,23.57817925,71.28003497,1,0
03/02/2020,3505.548559,6.020208333,54.6159375,158.4188542,76.5500197,72.70295955,23.07566753,69.88245084,1,0
04/02/2020,4328.455122,7.488854167,29.54239583,151.703125,76.71151012,72.67583505,22.98640365,69.45599265,17,0
05/02/2020,4803.188569,9.434635417,42.004375,148.5001042,76.68356521,72.93776675,23.39330512,70.30393518,22,0
06/02/2020,5124.367656,11.81010417,55.50770833,157.5585417,76.46905655,72.84809544,23.77424045,71.32214869,21,0
07/02/2020,4901.247466,13.27083333,60.15041667,160.3335417,76.70625095,72.89043072,23.95583116,71.71439134,17,0
08/02/2020,3419.673662,10.29541667,74.80770833,163.2889583,80.92399068,66.10028991,23.64089627,71.09288399,16,0
09/02/2020,2477.748483,10.73744792,39.2771875,166.744375,76.20491706,67.97324524,23.36196571,70.82222086,1,0
10/02/2020,4351.24261,13.79588542,22.64604167,169.6182292,73.71355916,69.65394505,23.60912934,71.2773189,1,3
11/02/2020,4604.78486,17.65463542,20.27010417,169.8245833,73.71122859,69.65401651,24.16288962,72.21873911,16,0
12/02/2020,5084.99295,16.50166667,32.82302083,169.871875,73.75066305,69.67182239,24.26881087,72.38125408,14,0
13/02/2020,4747.607757,10.33815104,70.671875,71.56677083,73.7159171,69.67528738,24.02739831,71.82901688,13,0
14/02/2020,4196.896783,9.22203125,75.12,148.8027083,73.68255211,69.67282328,23.80545166,71.29416667,9,0
15/02/2020,3362.601976,11.31348958,72.79510417,157.390625,78.21502732,66.11622215,23.61150988,71.05651552,14,0
16/02/2020,3192.05708,11.32052083,65.5240625,160.7822917,75.70954151,68.17311801,23.40992138,70.96163263,4,0
17/02/2020,3472.741564,13.004375,57.66583333,173.1351042,73.75409144,69.6694772,23.44397953,71.06931461,2,0
18/02/2020,4689.100154,14.41276042,29.28677083,182.5085417,73.68999,69.67486074,23.81179982,71.60893927,4,0
19/02/2020,4936.004285,10.82270833,64.9675,179.6045833,73.70327314,69.67331105,24.09948216,71.84153867,11,0
20/02/2020,4709.625388,12.81979167,51.0771875,170.6207292,73.74145067,69.66956167,24.13322027,71.82693015,13,0
21/02/2020,4829.817713,15.43390625,34.97635417,172.0003125,73.71434193,69.67330947,24.19276182,71.83288263,6,0
22/02/2020,3827.368999,14.97182292,45.04510417,158.5560417,78.31508119,66.20288895,23.8030349,73.41517215,0,0
23/02/2020,3750.515508,9.9271875,77.1178125,172.0795833,75.49871893,68.24906681,23.60874898,71.92913926,0,0
24/02/2020,4529.800583,12.11302083,68.10604167,192.2666667,73.05751608,69.65666867,23.67588314,71.41875693,0,0
25/02/2020,5398.619047,17.37854167,28.72822917,195.875625,73.04264518,69.65348914,24.14211345,71.77285482,0,0
26/02/2020,5605.595438,17.74078125,33.93130208,194.1246875,73.03614337,69.65118262,24.516059,72.31205503,0,0
27/02/2020,5813.712817,17.96526042,43.86041667,196.8638542,73.03894668,69.61452873,24.54443164,72.40293911,0,0
28/02/2020,5634.408957,18.29057292,42.69885417,180.1935417,73.04175676,69.61432367,24.552375,72.49353052,0,0
29/02/2020,3787.780142,10.90770833,73.29791667,187.1564583,77.62903952,66.07379039,24.08844618,71.42404554,0,0
01/03/2020,3632.394633,8.38578125,60.355625,131.9035417,75.07325919,68.11893347,23.4932053,70.46035615,0,0
02/03/2020,4627.335314,12.91182292,20.69239583,207.8408333,73.06882183,69.64889864,23.77259115,70.90149789,0,0
03/03/2020,5651.025315,17.71822917,32.3259375,209.74875,73.08117207,69.64623683,24.42803082,72.34558205,0,0
04/03/2020,5767.122612,17.98890625,39.6903125,210.4241667,73.0910212,69.65385284,24.63332465,72.41728642,0,0
05/03/2020,5510.082401,11.9259375,78.25666667,128.9141667,73.04189573,69.65355183,24.56105599,72.21704361,0,0
06/03/2020,5185.422604,10.14651042,81.9646875,64.33427083,73.0286,69.66010778,24.31840885,71.42453756,0,0
07/03/2020,3348.92126,8.682447917,84.9284375,96.45104167,77.66503081,66.03760298,23.70208898,70.18739957,0,0
08/03/2020,3601.689176,8.5640625,74.93645833,138.514375,75.08468151,68.11860858,23.33608203,70.0802135,0,3
09/03/2020,4970.887329,11.17567708,61.17322917,195.0914583,73.00496066,69.65698755,23.83295964,70.61255263,0,0
10/03/2020,4781.618027,14.736875,44.79822917,167.6769792,73.02244849,69.65934186,24.27292187,71.5066457,0,0
11/03/2020,5385.747761,15.16697917,56.3646875,210.2119792,73.01660831,69.65455395,24.52808233,71.8194695,0,0
12/03/2020,5178.131286,13.21640625,70.740625,226.6111458,73.03143964,69.66190374,24.46824566,71.87868631,0,0
13/03/2020,4332.601524,11.51135417,74.53895833,195.665625,73.03235875,69.65012292,24.35836458,71.87798098,0,0
14/03/2020,2525.124412,8.669375,84.11927083,48.48145833,77.98983279,65.78969315,23.69709115,70.5236501,0,0
15/03/2020,2470.410198,7.823854167,82.6065625,99.045625,74.83799534,68.34126629,22.98720269,69.47720007,0,0
16/03/2020,3431.813662,6.107447917,77.39432292,134.13,73.0301862,69.64548541,23.18096094,69.65170584,0,0
17/03/2020,3697.872527,7.6909375,69.62005208,200.8739583,72.98503478,69.64491481,23.56162326,70.26133472,0,0
18/03/2020,3705.111809,8.076927083,74.63072917,112.3629167,73.01701031,69.63981835,23.62504084,70.23584735,0,0
19/03/2020,3761.290702,8.984635417,72.39229167,111.3028125,74.29782702,68.79233193,23.64919271,70.33848644,0,0
20/03/2020,3135.072683,10.2084375,72.7621875,193.9821875,89.49428956,58.58968448,23.06859722,69.42229699,0,0
21/03/2020,3069.165941,11.02697917,67.156875,138.6160417,89.50092082,58.58446827,22.61664193,68.92686346,0,0
22/03/2020,3094.867033,12.56505208,65.49885417,146.0105208,89.51351795,58.57779116,22.46855252,68.76074833,0,0
23/03/2020,2421.589271,10.211875,77.45416667,70.20520833,89.50884127,58.57596297,22.30544227,68.42953097,0,0
24/03/2020,2297.298398,8.79734375,76.94177083,67.67375,89.47971249,58.58915347,21.71890451,67.26179044,0,0
25/03/2020,2369.824853,7.684088542,77.21229167,219.5964583,89.50355256,58.57652686,21.36513151,66.66684121,0,0
26/03/2020,2707.867006,7.377447917,66.16802083,200.3055208,89.47897577,58.57386707,21.41538064,67.04565067,0,0
27/03/2020,2370.004086,8.305625,69.05770833,248.2228125,89.52082646,58.58771728,21.52573655,67.28574015,0,1
28/03/2020,2830.27668,9.74453125,79.39197917,109.7453125,89.47513756,58.59134317,21.75170313,67.72376478,0,0
29/03/2020,2978.216391,10.06625,82.34354167,142.5565625,89.46283748,58.57942789,21.6393954,67.42760521,0,0
30/03/2020,2964.928826,10.93807292,73.97729167,208.5105208,89.51639559,58.58031938,22.1593329,68.44250449,0,31
31/03/2020,3057.062269,11.31927083,80.4884375,208.39,89.45699966,58.57502579,22.54043793,69.05806588,0,94
01/04/2020,3073.019948,10.3790625,70.56625,274.8285417,89.46236785,58.5917109,22.7552322,69.26267795,0,92
02/04/2020,2729.729288,10.56046875,50.284375,278.9090625,89.48343609,58.60168227,22.59626389,69.16565066,0,93
03/04/2020,2733.519429,10.1603125,53.8775,270.2714583,89.45781964,58.65717889,22.75226476,69.55784215,0,92
04/04/2020,2257.36875,8.9984375,78.09994792,68.04572917,89.36885913,58.60195408,22.65388542,69.34310619,0,91
05/04/2020,1831.387519,9.386875,90.49864583,70.42479167,89.3882307,58.66262224,21.93594531,67.90405824,0,89
06/04/2020,2669.257692,7.6171875,75.13166667,91.87708333,89.27285596,58.85871854,21.50118142,67.00909287,0,90
07/04/2020,2738.362935,7.994479167,80.35635417,222.0617708,89.22413211,58.81678837,21.14089149,66.48540238,0,91
08/04/2020,3555.740939,10.47760417,76.4684375,128.1604167,77.14100453,67.0980025,22.54816233,69.34185421,0,88
09/04/2020,3482.498305,11.18333333,79.57666667,102.4564583,73.05026154,69.67045628,23.51518967,70.39723985,0,90
10/04/2020,3718.712126,12.01739583,80.03427083,195.2204167,73.0547998,69.6664799,23.82926128,70.890612,0,89
11/04/2020,3165.034408,10.1834375,84.69125,75.12354167,77.94524432,65.82588306,23.58140582,70.23081103,0,86
12/04/2020,3325.045055,10.3584375,85.73083333,158.6463542,74.80814155,68.3397152,23.37494097,70.01458372,0,86
13/04/2020,3512.750284,11.65947917,75.0034375,265.7184375,73.07535713,69.67408314,23.84094661,70.83767043,0,87
14/04/2020,4072.807344,15.78916667,45.5528125,299.6198958,73.05657766,69.6755938,23.98171528,71.23381199,0,89
15/04/2020,4314.426211,17.07520833,38.08020833,291.7461458,73.04037591,69.66828912,24.18673047,71.85676573,0,86
16/04/2020,3794.886689,11.77286458,81.63135417,187.1905208,73.07494707,69.67445115,24.06501823,71.47557374,0,87
17/04/2020,3281.998116,10.51677083,82.03,103.045625,73.03486831,69.66523483,23.87285026,70.77147738,0,86
18/04/2020,2854.974723,11.55197917,68.24140625,203.9502083,77.98116033,65.82023298,23.52404514,70.28090057,0,84
19/04/2020,3366.564341,11.37614583,74.32114583,190.2363542,74.75520025,68.34860202,23.63769184,70.66547077,0,84
20/04/2020,3478.550582,11.26770833,72.76869792,180.6625,73.0266374,69.6623962,23.85345095,70.82236001,0,85
21/04/2020,3689.382567,11.79104167,74.38125,271.5941667,73.04728534,69.66177285,23.8866276,70.89139929,0,88
22/04/2020,4079.811849,14.35244792,66.56072917,293.9509375,73.04637939,69.65740504,24.06911675,71.29629016,0,89
23/04/2020,4201.132451,16.1953125,73.0975,295.3922917,73.00722984,69.63783217,24.30680339,71.82805859,0,86
24/04/2020,4513.795773,19.30109375,38.76947917,305.1719792,73.0223551,69.6516509,24.21116753,71.74494735,0,86
25/04/2020,4415.333385,20.68994792,47.28880208,281.20375,77.94971909,65.7966805,24.46016884,72.326464,0,86
26/04/2020,3739.687568,14.47723958,73.77697917,300.5277083,74.76044371,68.32410295,24.19829123,71.84306224,0,87
27/04/2020,4229.836191,15.1396875,55.4084375,299.9076042,73.00238553,69.63369523,24.10572873,71.58535471,0,89
28/04/2020,4551.795766,18.02864583,63.98161458,303.9589583,73.03061114,69.63506932,24.32573438,72.00936022,0,91
29/04/2020,4055.606287,14.16,76.44369792,209.6463542,73.00812553,69.64476329,24.25650911,71.79209191,0,90
30/04/2020,3881.578501,14.30859375,72.92833333,295.9771875,73.01575202,69.6424899,24.08992882,71.42596691,0,90
01/05/2020,3948.054313,13.92880208,52.38927083,305.5991667,73.00585096,69.6367175,24.06909071,71.26950216,0,89
02/05/2020,3339.671782,13.60630208,78.2853125,207.8498958,77.93796243,65.80595678,23.94828342,71.34644531,0,86
03/05/2020,3609.993488,12.77765625,74.01421875,295.1767708,74.75318521,68.32600146,23.84424132,70.99590906,0,85
04/05/2020,4048.18469,14.04489583,55.75885417,320.6141667,72.98500078,69.640683,24.00029427,71.22557149,0,89
05/05/2020,4211.077598,15.43416667,45.97166667,320.77,73.00213774,69.64549259,24.19969792,71.51148294,0,92
06/05/2020,4107.394315,15.72760417,56.83427083,325.9415625,73.00563162,69.64472171,24.24413585,71.5949766,0,90
07/05/2020,4940.764282,20.48197917,35.866875,323.0636458,73.00200372,69.63837201,24.36277821,72.05537603,0,92
08/05/2020,4918.763962,22.07739583,28.34213542,318.8746875,73.00265485,69.63803289,24.524,72.42889734,0,89
09/05/2020,3581.615797,13.23125,73.11791667,306.8460417,77.94887843,65.79958839,24.23455946,71.79568918,0,83
10/05/2020,3339.922283,11.8259375,79.59229167,215.5585417,74.75920208,68.32491303,24.02018142,71.31871473,0,83
11/05/2020,3689.540901,12.53125,74.17473958,166.11625,72.99582343,69.63615896,23.9997283,71.05389355,0,90
12/05/2020,3251.593052,12.82177083,83.99447917,146.3959375,72.9868088,69.64179926,23.96497179,70.93603289,0,92
13/05/2020,3528.310878,12.415625,78.67177083,116.1945833,73.01767887,69.63581149,23.97419054,70.88996031,0,87
14/05/2020,3640.881407,12.9884375,84.83114583,118.4955729,73.01714083,69.64400448,23.97252778,70.83964866,0,90
15/05/2020,3876.757986,13.66395833,80.13989583,285.2702083,72.99637452,69.63245385,24.06163759,70.93131453,0,88
16/05/2020,3501.823841,15.06802083,59.66333333,317.3544792,77.90381664,65.76449141,23.88513976,71.16593713,0,83
17/05/2020,3303.457124,15.48078125,79.241875,230.7041667,74.67919701,68.28772754,23.97319141,71.52695463,0,82
18/05/2020,3016.260965,13.69375,77.31520833,291.0266667,72.96584012,69.59987676,23.95007726,71.29384348,0,89
19/05/2020,3746.679237,12.901875,75.07973958,313.3752083,72.98354934,69.60077271,24.0892895,71.23788999,0,94
20/05/2020,3849.040997,13.53489583,71.54572917,276.1386458,72.95495743,69.59490833,24.12616276,71.22430484,0,95
21/05/2020,3821.911366,14.52276042,69.3965625,332.53875,72.9625315,69.59453411,24.18898438,71.49321298,0,92
22/05/2020,3986.756629,14.89428646,62.266875,326.9251042,72.96207828,69.60246106,24.16302431,71.65269418,17,86
23/05/2020,3674.304688,16.44755208,54.03,337.2458333,77.85481815,65.7513902,23.99987891,71.58289169,22,83
24/05/2020,4104.688664,17.3703125,52.80822917,336.3480208,74.69024815,68.28746397,24.05310417,71.8564883,37,83
25/05/2020,5083.328776,23.45473958,30.09796875,332.0015625,72.95579698,69.59665517,24.30000043,72.3828534,24,84
26/05/2020,5463.003322,24.81758854,37.34,332.6391667,72.98546965,69.60355617,24.79569748,73.1333485,5,95
27/05/2020,6114.042348,25.01883854,42.41166667,339.455625,72.97872068,69.59950544,25.03753689,73.44628611,3,96
28/05/2020,4351.187387,16.08710938,70.8671875,340.0133333,72.98477226,69.60130689,24.79458941,72.80262231,2,97
29/05/2020,3556.534731,13.27832292,83.44,214.1817708,72.98321568,69.60527002,24.47001649,72.17742067,13,92
30/05/2020,2651.879844,15.9736875,70.99041667,200.4842188,77.89951497,65.75569641,24.17305686,71.92315993,26,85
31/05/2020,3346.531121,14.09288542,80.53552083,211.0978125,74.76780754,68.2745036,24.02047786,71.5456966,21,84
01/06/2020,3711.697706,14.28197917,76.19385417,319.5601042,73.25633465,69.6277657,24.13620269,71.52089539,22,91
02/06/2020,4572.765507,19.74391667,53.20645833,336.3902083,73.35478877,69.63103261,24.3054987,71.93960709,1,95
03/06/2020,5306.352794,25.058875,35.95302083,339.0136458,73.36419425,69.63130603,24.60584809,72.62058014,1,95
04/06/2020,4882.136219,22.38666667,45.9628125,345.3983333,73.3624997,69.62437231,24.72051215,72.76322099,14,93
05/06/2020,2417.64443,13.52800521,73.72020833,180.3705208,73.36671806,69.62808882,24.42765234,72.19492895,21,93
06/06/2020,1890.730861,12.701375,76.83989583,284.9395833,77.06269642,65.85757366,23.82427257,71.04557061,20,84
07/06/2020,2618.835884,13.08485417,60.14677083,330.3664583,74.64934243,68.340976,23.85640929,71.36741491,18,83
08/06/2020,3696.911836,15.56713542,48.22270833,351.5871875,73.36391546,69.62779208,24.00957292,71.44904873,16,95
09/06/2020,4476.118836,19.05846875,35.29328125,347.8844792,73.36574584,69.62169591,24.22791189,71.84717749,1,101
10/06/2020,4556.861442,19.72459896,52.14307292,325.983125,73.36346268,69.62463498,24.50381771,72.41623328,1,99
11/06/2020,4554.08999,18.25665625,66.8246875,321.8067708,73.36522887,69.61965075,24.53476693,72.43793998,17,97
12/06/2020,3476.898683,15.51203646,72.7525,256.4824479,73.3831559,69.61538905,24.37419184,72.0685287,21,91
13/06/2020,2762.122597,13.89921354,72.12833333,338.3039063,77.05248279,65.85290708,24.00127257,71.53525064,23,83
14/06/2020,3376.293551,14.49580208,78.52572917,273.9240625,74.65011735,68.32622873,24.01119618,71.59067225,20,81
15/06/2020,3873.728954,17.02200521,66.00364583,301.8573958,73.3497359,69.62083213,24.18274392,71.72946293,20,93
16/06/2020,3954.019603,15.65936979,61.29302083,348.4064583,73.35909139,69.62149036,24.24364974,71.71219252,2,101
17/06/2020,4346.961876,19.25097917,41.97572917,356.0884375,73.34609132,69.61794072,24.29282899,71.96123348,1,95
18/06/2020,5231.321587,22.78378125,27.57828125,351.8807292,73.34656784,69.61751064,24.55139149,72.50967701,20,101
19/06/2020,4017.027027,15.80415625,66.18416667,325.1540625,73.34616599,69.61782079,24.57543403,72.43209338,19,99
20/06/2020,3184.603959,13.18004167,83.2915625,251.419375,77.0497273,65.8600032,24.09656597,71.43767998,19,86
21/06/2020,3842.787207,16.450375,74.03708333,335.040625,74.67372928,68.32613827,24.05025174,71.79831208,17,85
22/06/2020,3718.20339,15.25297917,74.6334375,339.3902083,73.36544648,69.61994661,24.20858941,71.92943611,19,96
23/06/2020,3501.961949,13.97644792,83.40770833,291.8139583,73.35615609,69.62072415,24.18618967,71.68765506,3,100
24/06/2020,3552.127361,14.26386458,83.7434375,274.5904167,73.35977716,69.61578458,24.07917101,71.41648349,2,98
25/06/2020,3642.563499,15.2263125,74.88625,324.4507292,73.34838341,69.62395593,24.1940013,71.75287522,20,96
26/06/2020,3413.624129,13.99777083,82.69385417,305.1969792,73.3503683,69.6262535,24.17803733,71.64367783,22,93
27/06/2020,3075.679982,13.64758333,84.64958333,210.9733333,77.06709952,65.83681885,23.91039757,71.35305167,25,84
28/06/2020,1686.72518,13.63098437,74.79125,280.084375,74.65217381,68.32351953,23.72776563,71.22828996,22,82
29/06/2020,3512.774737,14.86592188,67.58197917,345.855,73.34935142,69.62360035,23.98778125,71.41832537,18,97
30/06/2020,4209.04962,18.42665625,52.02927083,344.3694792,73.34939869,69.61990447,24.17963108,71.71994713,1,102
01/07/2020,3751.066026,14.83860937,73.30625,334.8285417,73.34993819,69.6192868,24.27146441,71.84972705,1,97
02/07/2020,3481.887163,13.76392188,75.94729167,324.645625,73.37851513,69.61346108,24.18745942,71.72848229,18,95
03/07/2020,3427.483897,13.07666667,80.08135417,276.4536458,73.37378555,69.6135676,24.00635004,71.56790119,19,46
04/07/2020,3694.964783,16.57726563,64.02796875,345.6717708,77.05708908,65.87915305,23.78796701,71.42018091,1,2
05/07/2020,4412.615358,20.46374479,44.47526042,349.9282292,74.67865604,68.34024616,24.04684115,72.05665573,19,2
06/07/2020,4431.363518,18.16259375,53.48260417,351.0851042,73.40883153,69.60784314,24.20800347,72.09348515,20,3
07/07/2020,4256.926579,16.08643229,60.1828125,344.9669792,73.40283041,69.60961713,24.28267516,71.93844091,1,6
08/07/2020,4375.041028,17.81222396,61.65020833,339.6048958,73.39475457,69.61263888,24.4106761,72.10242951,1,5
09/07/2020,4325.380644,16.32449479,66.95505208,340.4203125,73.38688571,69.61006191,24.36917101,72.03763504,23,4
10/07/2020,4367.42552,19.02198958,56.87083333,327.920625,73.35991094,69.62001306,24.42357031,72.19064528,31,5
11/07/2020,3774.984089,19.53818229,54.05026042,328.0644792,86.72744372,59.16176648,23.72395945,71.5202868,21,3
12/07/2020,3989.436502,20.82441667,45.36416667,351.7939583,75.07231529,67.08508527,23.64191527,73.72875421,18,2
13/07/2020,3957.386134,16.28191146,67.74489583,309.9773958,73.36071328,69.61751468,25.12317921,74.66325637,20,5
14/07/2020,3958.469769,14.21525521,74.11989583,313.22,73.39603627,69.61082048,24.66701215,72.40732032,1,6
15/07/2020,3447.587791,13.78691667,83.218125,250.2613542,73.35116879,69.61744497,24.37947483,71.76024226,1,6
16/07/2020,3519.373014,13.2823125,85.59130208,214.81125,73.37052981,69.6184318,24.16411328,71.49702138,21,6
17/07/2020,3370.069112,13.68102604,84.613125,234.5675,72.92973445,69.78016459,24.09227865,71.37271894,21,4
18/07/2020,3217.679767,13.92468229,85.3675,266.8552083,77.06672075,65.87213151,23.91213845,71.19523854,16,0
19/07/2020,3473.04035,13.94167187,84.05947917,207.6641667,74.68588368,68.34783555,24.01552821,71.57215659,20,1
20/07/2020,3619.485478,13.01691667,87.8628125,141.335625,73.40878563,69.60784314,24.01483073,71.28244705,20,7
21/07/2020,3478.236217,13.37854167,84.09239583,207.1332292,73.40876181,69.60820332,24.06770486,71.22721325,2,8
22/07/2020,3245.514302,14.11305729,82.463125,258.1398958,73.40858838,69.60784314,24.10863498,71.41954334,1,7
23/07/2020,3728.550741,13.83719271,82.60052083,243.1013542,73.4085971,69.60784314,24.17969792,71.43338273,22,7
24/07/2020,3691.868309,14.11704688,77.20223958,277.8478125,73.40837567,69.60784314,24.18607769,71.50087584,22,6
25/07/2020,3220.065357,14.64801563,76.08385417,311.7871875,77.05540384,65.88364651,23.99375738,71.32517021,22,3
26/07/2020,3568.363815,14.26119271,82.5296875,273.6144792,74.68651777,68.34857114,23.992648,71.47860406,14,3
27/07/2020,3769.869633,14.12246615,80.45072917,301.875,73.40879209,69.60784314,24.12556337,71.54029738,14,6
28/07/2020,3773.678923,14.09563542,78.86520833,286.290625,73.40871203,69.60784314,24.27484505,71.60241694,1,8
29/07/2020,3858.512364,14.73247917,77.94,303.9973958,73.40883588,69.60784314,24.21103993,71.56391476,1,6
30/07/2020,3895.338902,14.3293125,80.47395833,256.1504167,73.40848332,69.60784314,24.21308984,71.52538263,23,13
31/07/2020,4101.839307,14.86910938,77.215625,288.9152083,73.40846421,69.60784314,24.16063455,71.5737854,22,41
01/08/2020,3663.911641,16.4228125,72.50229167,307.6661458,77.05512786,65.8833061,24.15730078,71.75004085,12,39
02/08/2020,3784.45835,16.00070313,74.3540625,301.7057292,74.68576777,68.34732195,24.11688194,71.84603826,19,40
03/08/2020,4641.193764,19.35561458,57.138125,317.2715104,73.40865646,69.60784314,24.32736372,72.10776416,19,48
04/08/2020,4117.907612,16.48617708,74.97958333,287.8003125,73.40887049,69.60784314,24.47892274,72.26419502,1,55
05/08/2020,3192.586498,14.38489583,83.19572917,110.3219792,73.40580549,69.60832308,24.26501997,71.83626786,1,52
06/08/2020,3504.79859,14.97389583,80.32885417,259.604375,73.3832484,69.61008869,24.06024002,71.34773746,21,49
07/08/2020,4004.764197,16.06540104,73.41244792,296.8028125,73.3888742,69.61147923,24.25897309,71.86807586,29,45
08/08/2020,3431.404825,15.26822396,77.65822917,291.7014583,77.04448055,65.88368313,24.11131771,71.66666667,20,42
09/08/2020,3890.403143,16.3014375,77.19,301.9422917,74.66694256,68.35052638,24.1211237,71.84167841,24,40
10/08/2020,3893.970119,15.09034375,79.88286458,289.3729688,73.3804733,69.61026595,24.2222947,71.87780107,6,48
11/08/2020,3751.898547,14.347125,86.61973958,171.345,73.39452726,69.61098078,24.20279384,71.58891759,2,51
12/08/2020,4090.007072,15.67467188,80.9934375,259.0673438,73.3811443,69.61292511,24.20529123,71.55209556,0,50
13/08/2020,4354.381726,21.44793229,49.08885417,299.1772917,73.39510525,69.61154612,24.37708247,72.0863872,8,49
14/08/2020,5906.143881,27.72252083,24.27947917,255.2157813,73.39216013,69.61154856,24.65896311,72.80613421,19,48
15/08/2020,6045.002444,28.73842188,30.79192708,294.5404688,77.04659107,65.8757704,25.0693572,73.68035849,9,41
16/08/2020,6313.90665,28.68963021,38.5159375,181.3627083,74.630067,68.34046999,25.13801562,73.95149161,10,40
17/08/2020,5710.137415,25.28641667,47.07875,190.6361458,73.38094147,69.61488632,25.10490104,73.683064,10,48
18/08/2020,6109.721466,26.64603906,46.5865625,244.9485417,73.38438144,69.61410116,25.09002908,73.44195207,1,56
19/08/2020,6085.030406,26.99596354,27.32864583,274.0897917,73.40767721,69.6086823,25.01375,73.32560005,0,51
20/08/2020,4739.555491,20.0328125,54.91802083,286.3939583,73.40882253,69.60784314,24.97492882,73.19625374,21,51
21/08/2020,4789.496236,18.99403385,72.4390625,275.1792708,73.37107052,69.61459688,24.74864779,72.86636511,15,51
22/08/2020,5104.012678,21.3499375,62.38296875,275.7515625,77.05251448,65.88337055,24.71945747,73.10994724,15,42
23/08/2020,5019.253449,21.48301562,56.09489583,245.9494271,74.68319233,68.34257397,24.5800434,72.99505606,19,41
24/08/2020,5512.099663,20.34960938,69.535625,220.9910417,73.40057198,69.61014248,24.58400347,72.91923046,14,41
25/08/2020,5462.220383,16.25791927,79.27125,227.4358854,73.40402616,69.60638307,24.60095354,72.67999445,3,51
26/08/2020,5277.676733,14.43313021,81.67848958,217.3991667,73.3885036,69.58823529,24.44945662,72.32569536,1,50
27/08/2020,4782.314302,13.49460417,80.99260417,232.3275521,73.38840779,69.58823529,24.35833796,72.13950682,12,49
28/08/2020,5129.702787,13.97967188,80.40385417,232.8490625,73.38884629,69.58823529,24.30352184,72.06314146,12,47
